record_id,supplier_id,month,revenue,expenses,cash_flow,profit_margin,current_ratio,debt_ratio,working_capital
REC_SUP000052_24,SUP000052,Month_24,9807844.99,8399387.57,1589670.36,0.1436,2.44,0.34,1175643.18
REC_SUP000052_25,SUP000052,Month_25,9762472.55,8337481.14,1590649.42,0.146,2.46,0.33,1187072.72
REC_SUP000052_26,SUP000052,Month_26,10132982.63,8318117.45,2195180.21,0.1791,2.5,0.34,1264596.96
REC_SUP000052_27,SUP000052,Month_27,10852147.72,8226572.71,2676189.36,0.2419,2.47,0.33,1329323.42
REC_SUP000052_28,SUP000052,Month_28,10420875.22,8650882.5,1863069.33,0.1699,2.48,0.33,1285119.99
REC_SUP000052_29,SUP000052,Month_29,10401567.56,8659279.34,2000667.21,0.1675,2.47,0.32,1277801.78
REC_SUP000052_30,SUP000052,Month_30,10979947.05,9442225.94,1965587.41,0.14,2.46,0.32,1332631.28
REC_SUP000052_31,SUP000052,Month_31,11079481.35,8446117.24,3299020.23,0.2377,2.5,0.32,1382789.85
REC_SUP000052_32,SUP000052,Month_32,11486003.74,8323808.92,3983051.31,0.2753,2.48,0.32,1420402.53
REC_SUP000052_33,SUP000052,Month_33,11412407.53,8853294.56,2680942.04,0.2242,2.52,0.31,1448933.07
REC_SUP000052_34,SUP000052,Month_34,12327282.54,9788395.46,3036627.04,0.206,2.52,0.31,1556403.84
REC_SUP000052_35,SUP000052,Month_35,12165186.68,9745705.66,3086198.21,0.1989,2.57,0.31,1591782.92
REC_SUP000052_36,SUP000052,Month_36,12412284.03,9629541.39,3232075.79,0.2242,2.6,0.3,1654728.74
REC_SUP000052_37,SUP000052,Month_37,12776032.95,9536946.98,3654109.58,0.2535,2.66,0.29,1771673.63
REC_SUP000052_38,SUP000052,Month_38,13083791.53,10048935.08,3472137.56,0.232,2.71,0.29,1861950.42
REC_SUP000052_39,SUP000052,Month_39,13157648.71,9860504.58,4275887.44,0.2506,2.68,0.29,1839986.29
REC_SUP000052_40,SUP000052,Month_40,12959521.52,10674534.16,2447076.87,0.1763,2.75,0.29,1885528.56
REC_SUP000052_41,SUP000052,Month_41,13414776.96,9601336.44,4544899.04,0.2843,2.77,0.28,1974007.94
REC_SUP000052_42,SUP000052,Month_42,13591698.44,11127556.44,2505946.32,0.1813,2.8,0.28,2033329.76
REC_SUP000052_43,SUP000052,Month_43,13479249.61,10528218.7,3179613.39,0.2189,2.8,0.28,2017801.77
REC_SUP000052_44,SUP000052,Month_44,14306765.29,11153468.12,4016211.73,0.2204,2.81,0.28,2152992.59
REC_SUP000052_45,SUP000052,Month_45,15017851.08,11159741.51,4780655.25,0.2569,2.85,0.28,2311979.82
REC_SUP000052_46,SUP000052,Month_46,15113969.64,11325605.06,4840099.57,0.2507,2.86,0.28,2339760.91
REC_SUP000052_47,SUP000052,Month_47,15914894.19,12321838.65,4425033.26,0.2258,2.87,0.27,2480962.72
REC_SUP000052_48,SUP000052,Month_48,15829354.92,12630398.03,3280915.48,0.2021,2.87,0.27,2461312.28
REC_SUP000052_49,SUP000052,Month_49,15761388.1,11430206.04,4369803.53,0.2748,2.92,0.27,2526134.32
REC_SUP000052_50,SUP000052,Month_50,16080009.91,13877223.48,2253474.0,0.137,2.99,0.27,2668664.27
REC_SUP000052_51,SUP000052,Month_51,17028419.86,13691323.5,4125787.33,0.196,3.0,0.26,2838880.94
REC_SUP000052_52,SUP000052,Month_52,16271422.14,13083345.6,3866546.01,0.1959,3.05,0.26,2774076.96
REC_SUP000052_53,SUP000052,Month_53,16868528.07,13933337.46,3615655.66,0.174,3.04,0.26,2864189.67
REC_SUP000052_54,SUP000052,Month_54,16806548.15,13797334.93,3460636.85,0.1791,3.1,0.26,2944832.54
REC_SUP000052_55,SUP000052,Month_55,17513241.43,13880334.42,3922133.47,0.2074,3.13,0.25,3105547.8
REC_SUP000052_56,SUP000052,Month_56,17266565.88,14039556.0,3509337.97,0.1869,3.13,0.25,3068735.6
REC_SUP000052_57,SUP000052,Month_57,18239583.64,13270163.81,5008188.97,0.2725,3.15,0.25,3266684.48
REC_SUP000052_58,SUP000052,Month_58,19059677.56,15386296.95,4766533.73,0.1927,3.13,0.25,3384405.96
REC_SUP000052_59,SUP000052,Month_59,19488616.89,14351124.04,5955042.5,0.2636,3.17,0.25,3520400.11
REC_SUP000052_60,SUP000052,Month_60,19921049.84,15078501.23,6294094.74,0.2431,3.16,0.24,3584152.71
REC_SUP000053_01,SUP000053,Month_01,11237265.28,9704325.41,1805449.9,0.1364,2.13,0.4,1059751.77
REC_SUP000053_02,SUP000053,Month_02,11140912.56,10063071.87,911620.11,0.0967,2.12,0.4,1036282.99
REC_SUP000053_03,SUP000053,Month_03,11424663.48,10763663.19,774612.87,0.0579,2.14,0.39,1085025.72
REC_SUP000053_04,SUP000053,Month_04,11634411.32,10939979.78,692689.7,0.0597,2.15,0.39,1113263.86
REC_SUP000053_05,SUP000053,Month_05,11427093.28,10213075.49,1166145.59,0.1062,2.18,0.39,1124359.69
REC_SUP000053_06,SUP000053,Month_06,11317824.33,10654153.78,678220.72,0.0586,2.14,0.39,1078167.28
REC_SUP000053_07,SUP000053,Month_07,10951865.7,9853616.55,1244918.49,0.1003,2.18,0.4,1075301.04
REC_SUP000053_08,SUP000053,Month_08,11641248.21,10210268.7,1649753.48,0.1229,2.19,0.4,1155397.08
REC_SUP000053_09,SUP000053,Month_09,11498508.48,10456791.74,1103444.91,0.0906,2.15,0.39,1104728.71
REC_SUP000053_10,SUP000053,Month_10,11625873.69,10301684.34,1577023.62,0.1139,2.15,0.4,1109361.54
REC_SUP000053_11,SUP000053,Month_11,12324495.38,11114895.81,1262871.72,0.0981,2.12,0.39,1154157.67
REC_SUP000053_12,SUP000053,Month_12,11980671.85,10358045.61,1866876.22,0.1354,2.14,0.4,1142274.24
REC_SUP000053_13,SUP000053,Month_13,11647603.35,10360966.24,1484994.82,0.1105,2.11,0.4,1076274.5
REC_SUP000053_14,SUP000053,Month_14,11452735.62,10087065.77,1456423.57,0.1192,2.13,0.4,1075283.55
REC_SUP000053_15,SUP000053,Month_15,11318954.15,9829665.78,1473707.57,0.1316,2.11,0.39,1050299.67
REC_SUP000053_16,SUP000053,Month_16,11791665.95,10466928.32,1134023.35,0.1123,2.09,0.4,1072994.2
REC_SUP000053_17,SUP000053,Month_17,11169249.98,9514270.06,1893693.1,0.1482,2.1,0.4,1021712.97
REC_SUP000053_18,SUP000053,Month_18,11368578.02,10730307.7,615219.21,0.0561,2.12,0.39,1064175.31
REC_SUP000053_19,SUP000053,Month_19,11668168.36,10063469.51,1568021.0,0.1375,2.09,0.4,1057839.63
REC_SUP000053_20,SUP000053,Month_20,11206939.76,9913614.54,1469441.03,0.1154,2.11,0.4,1037547.3
REC_SUP000053_21,SUP000053,Month_21,11389246.89,10738761.46,700416.2,0.0571,2.13,0.4,1073289.53
REC_SUP000053_22,SUP000053,Month_22,12315594.13,10896900.24,1456348.96,0.1152,2.17,0.4,1199482.59
REC_SUP000053_23,SUP000053,Month_23,12014902.65,11390132.28,579652.28,0.052,2.16,0.41,1158618.92
REC_SUP000053_24,SUP000053,Month_24,11668725.3,10446745.51,1086264.81,0.1047,2.15,0.4,1113833.04
REC_SUP000053_25,SUP000053,Month_25,11830384.7,11234652.27,698375.54,0.0504,2.12,0.4,1103727.95
REC_SUP000053_26,SUP000053,Month_26,11606855.38,10752633.74,905915.31,0.0736,2.16,0.41,1118748.97
REC_SUP000053_27,SUP000053,Month_27,11584689.79,10998155.54,680008.19,0.0506,2.18,0.4,1137956.54
REC_SUP000053_28,SUP000053,Month_28,11910139.11,10540753.91,1553492.25,0.115,2.15,0.4,1138351.56
REC_SUP000053_29,SUP000053,Month_29,11643705.01,10838111.25,821166.72,0.0692,2.11,0.4,1078990.96
REC_SUP000053_30,SUP000053,Month_30,11497933.16,9882886.1,1901093.74,0.1405,2.09,0.4,1048203.47
REC_SUP000053_31,SUP000053,Month_31,11527612.66,10053574.66,1668996.91,0.1279,2.12,0.4,1076941.12
REC_SUP000053_32,SUP000053,Month_32,11565249.24,10371743.62,1074250.61,0.1032,2.14,0.41,1094482.07
REC_SUP000053_33,SUP000053,Month_33,11801419.63,10822778.91,900866.05,0.0829,2.11,0.41,1088830.82
REC_SUP000053_34,SUP000053,Month_34,12305471.59,10484956.66,1955908.17,0.1479,2.11,0.4,1140443.03
REC_SUP000053_35,SUP000053,Month_35,11998379.84,10489532.79,1734706.75,0.1258,2.09,0.39,1085112.96
REC_SUP000053_36,SUP000053,Month_36,12052389.16,10544456.41,1646716.93,0.1251,2.12,0.39,1124123.05
REC_SUP000053_37,SUP000053,Month_37,11541748.82,9881053.91,1801629.61,0.1439,2.11,0.39,1069211.97
REC_SUP000053_38,SUP000053,Month_38,11471305.47,10162798.59,1081004.02,0.1141,2.14,0.4,1091416.4
REC_SUP000053_39,SUP000053,Month_39,12167947.66,11325599.63,814006.01,0.0692,2.12,0.4,1140352.47
REC_SUP000053_40,SUP000053,Month_40,12260824.55,11047059.77,980426.3,0.099,2.1,0.4,1128327.94
REC_SUP000053_41,SUP000053,Month_41,11559602.06,9969719.64,1906150.37,0.1375,2.08,0.41,1038691.18
REC_SUP000053_42,SUP000053,Month_42,11150623.31,9496474.22,1546703.69,0.1483,2.08,0.41,1007395.45
REC_SUP000053_43,SUP000053,Month_43,11487729.31,9790262.43,2027264.44,0.1478,2.09,0.41,1047728.36
REC_SUP000053_44,SUP000053,Month_44,11708086.71,9995974.54,1814910.88,0.1462,2.07,0.42,1043215.22
REC_SUP000053_45,SUP000053,Month_45,11643330.18,10674043.56,1103994.75,0.0832,2.06,0.42,1024734.54
REC_SUP000053_46,SUP000053,Month_46,12012432.38,10242486.6,1732622.58,0.1473,2.07,0.42,1070073.19
REC_SUP000053_47,SUP000053,Month_47,12532751.35,11896927.89,567168.62,0.0507,2.1,0.42,1149217.46
REC_SUP000053_48,SUP000053,Month_48,11881778.7,10721155.78,932912.22,0.0977,2.1,0.42,1089457.54
REC_SUP000053_49,SUP000053,Month_49,11872504.8,10695857.88,1098973.42,0.0991,2.12,0.41,1113017.25
REC_SUP000053_50,SUP000053,Month_50,11815209.84,10174837.86,1750450.18,0.1388,2.16,0.42,1142177.57
REC_SUP000053_51,SUP000053,Month_51,11599250.62,10665060.92,984223.14,0.0805,2.2,0.42,1161033.17
REC_SUP000053_52,SUP000053,Month_52,11850846.86,10157018.86,1387065.51,0.1429,2.23,0.41,1215138.4
REC_SUP000053_53,SUP000053,Month_53,11757672.63,10921921.42,769463.03,0.0711,2.26,0.42,1236050.77
REC_SUP000053_54,SUP000053,Month_54,11330621.04,10726833.89,496151.81,0.0533,2.28,0.41,1205539.42
REC_SUP000053_55,SUP000053,Month_55,11550178.98,10345450.2,1157946.46,0.1043,2.26,0.41,1210044.95
REC_SUP000053_56,SUP000053,Month_56,11977568.83,10891085.71,1016439.13,0.0907,2.27,0.41,1266345.81
REC_SUP000053_57,SUP000053,Month_57,11841041.68,11165033.35,696830.01,0.0571,2.3,0.41,1285953.53
REC_SUP000053_58,SUP000053,Month_58,12605026.72,11830809.74,687459.26,0.0614,2.29,0.41,1350987.55
REC_SUP000053_59,SUP000053,Month_59,12756505.11,11192875.03,1405784.56,0.1226,2.28,0.4,1357011.29
REC_SUP000053_60,SUP000053,Month_60,12181645.75,10973711.34,1118666.52,0.0992,2.31,0.4,1332218.78
REC_SUP000054_01,SUP000054,Month_01,3699001.81,3667597.22,22790.63,0.0085,0.82,0.99,-56967.82
REC_SUP000054_02,SUP000054,Month_02,3734571.08,3613317.68,77090.87,0.0325,0.81,0.99,-59290.76
REC_SUP000054_03,SUP000054,Month_03,3621420.44,3718249.73,-50054.59,-0.0267,0.8,1.01,-61194.42
REC_SUP000054_04,SUP000054,Month_04,3648325.93,3587626.99,43131.66,0.0166,0.78,1.02,-66635.39
REC_SUP000054_05,SUP000054,Month_05,3390035.12,3334899.07,31475.0,0.0163,0.79,1.0,-59470.07
REC_SUP000054_06,SUP000054,Month_06,3298046.84,3412819.11,-75820.1,-0.0348,0.79,0.99,-56524.07
REC_SUP000054_07,SUP000054,Month_07,3391564.37,3467537.96,-50964.61,-0.0224,0.78,1.01,-61217.56
REC_SUP000054_08,SUP000054,Month_08,3286407.62,3143521.68,74324.02,0.0435,0.79,1.03,-57268.27
REC_SUP000054_09,SUP000054,Month_09,3419926.86,3352491.51,51113.69,0.0197,0.78,1.03,-61332.01
REC_SUP000054_10,SUP000054,Month_10,3361796.16,3238223.86,67581.59,0.0368,0.79,1.02,-59912.71
REC_SUP000054_11,SUP000054,Month_11,3259829.53,3360886.57,-73431.86,-0.031,0.79,1.05,-57424.56
REC_SUP000054_12,SUP000054,Month_12,3281527.46,3217212.07,39288.5,0.0196,0.78,1.04,-61356.27
REC_SUP000054_13,SUP000054,Month_13,3183162.83,3253196.7,-46491.61,-0.022,0.78,1.06,-57189.64
REC_SUP000054_14,SUP000054,Month_14,3155104.68,3232401.12,-42526.38,-0.0245,0.77,1.05,-59410.23
REC_SUP000054_15,SUP000054,Month_15,3186319.51,3157767.31,16210.38,0.009,0.77,1.03,-61197.72
REC_SUP000054_16,SUP000054,Month_16,3047745.17,3177132.93,-81041.75,-0.0425,0.77,1.02,-57439.04
REC_SUP000054_17,SUP000054,Month_17,2985253.98,2894376.45,48431.75,0.0304,0.78,1.05,-54648.07
REC_SUP000054_18,SUP000054,Month_18,2859139.52,2828583.2,17138.23,0.0107,0.77,1.04,-54096.33
REC_SUP000054_19,SUP000054,Month_19,2881189.04,2955793.04,-47690.93,-0.0259,0.76,1.06,-57435.39
REC_SUP000054_20,SUP000054,Month_20,2860940.08,2910335.28,-38560.45,-0.0173,0.75,1.07,-60627.37
REC_SUP000054_21,SUP000054,Month_21,2813587.68,2768328.44,22942.24,0.0161,0.75,1.09,-59098.71
REC_SUP000054_22,SUP000054,Month_22,2792550.9,2844831.26,-39301.62,-0.0187,0.75,1.09,-59046.24
REC_SUP000054_23,SUP000054,Month_23,2883444.11,2928524.51,-25042.73,-0.0156,0.76,1.1,-58403.94
REC_SUP000054_24,SUP000054,Month_24,2761173.9,2629692.04,85109.27,0.0476,0.75,1.13,-56675.44
REC_SUP000054_25,SUP000054,Month_25,2716767.31,2656317.22,46823.67,0.0223,0.75,1.13,-55541.24
REC_SUP000054_26,SUP000054,Month_26,2760091.66,2887597.37,-94529.24,-0.0462,0.74,1.13,-59795.09
REC_SUP000054_27,SUP000054,Month_27,2662410.72,2758394.41,-62692.64,-0.0361,0.74,1.12,-56849.4
REC_SUP000054_28,SUP000054,Month_28,2690597.88,2634237.72,36485.43,0.0209,0.75,1.13,-55221.11
REC_SUP000054_29,SUP000054,Month_29,2547406.35,2516440.51,23280.4,0.0122,0.74,1.15,-54822.56
REC_SUP000054_30,SUP000054,Month_30,2504988.81,2424980.17,48854.07,0.0319,0.75,1.14,-51559.6
REC_SUP000054_31,SUP000054,Month_31,2428262.66,2391843.04,20952.3,0.015,0.76,1.14,-49246.34
REC_SUP000054_32,SUP000054,Month_32,2488262.78,2555187.21,-38484.52,-0.0269,0.74,1.13,-53500.75
REC_SUP000054_33,SUP000054,Month_33,2518072.09,2502371.92,8523.6,0.0062,0.74,1.14,-54921.4
REC_SUP000054_34,SUP000054,Month_34,2432099.93,2495566.71,-49854.79,-0.0261,0.73,1.13,-55036.23
REC_SUP000054_35,SUP000054,Month_35,2529905.51,2620279.0,-71765.09,-0.0357,0.71,1.11,-60255.73
REC_SUP000054_36,SUP000054,Month_36,2427497.11,2547070.71,-62306.14,-0.0493,0.7,1.13,-61186.82
REC_SUP000054_37,SUP000054,Month_37,2279420.32,2171298.83,79771.34,0.0474,0.7,1.12,-56096.44
REC_SUP000054_38,SUP000054,Month_38,2361846.19,2420337.27,-42164.2,-0.0248,0.71,1.12,-56219.66
REC_SUP000054_39,SUP000054,Month_39,2286814.2,2332287.89,-33005.73,-0.0199,0.73,1.14,-52381.75
REC_SUP000054_40,SUP000054,Month_40,2300131.36,2410295.29,-84675.39,-0.0479,0.72,1.15,-53061.53
REC_SUP000054_41,SUP000054,Month_41,2190133.5,2278292.7,-50241.72,-0.0403,0.71,1.16,-53218.63
REC_SUP000054_42,SUP000054,Month_42,2174586.08,2134545.12,29306.88,0.0184,0.71,1.16,-51836.41
REC_SUP000054_43,SUP000054,Month_43,2138509.25,2050934.46,53793.1,0.041,0.71,1.16,-52510.48
REC_SUP000054_44,SUP000054,Month_44,2107502.55,2121245.05,-8578.5,-0.0065,0.71,1.18,-51570.11
REC_SUP000054_45,SUP000054,Month_45,2159209.62,2088531.28,36453.9,0.0327,0.69,1.21,-55015.46
REC_SUP000054_46,SUP000054,Month_46,2114605.97,2058713.31,36019.27,0.0264,0.68,1.21,-55513.7
REC_SUP000054_47,SUP000054,Month_47,2162625.39,2240348.55,-45681.84,-0.0359,0.68,1.2,-57974.58
REC_SUP000054_48,SUP000054,Month_48,2064025.65,2039858.44,16141.59,0.0117,0.67,1.19,-57011.5
REC_SUP000054_49,SUP000054,Month_49,1999298.9,2075134.98,-49392.91,-0.0379,0.67,1.2,-54666.13
REC_SUP000054_50,SUP000054,Month_50,2003783.25,1940111.69,46869.98,0.0318,0.67,1.2,-54502.65
REC_SUP000054_51,SUP000054,Month_51,1982775.97,2047052.24,-44397.6,-0.0324,0.68,1.22,-52560.53
REC_SUP000054_52,SUP000054,Month_52,1873983.48,1860263.85,8906.87,0.0073,0.69,1.21,-48518.68
REC_SUP000054_53,SUP000054,Month_53,1919862.56,1866674.39,27646.98,0.0277,0.7,1.2,-48508.52
REC_SUP000054_54,SUP000054,Month_54,1799845.34,1882963.83,-43346.94,-0.0462,0.69,1.2,-46255.88
REC_SUP000054_55,SUP000054,Month_55,1770003.78,1796359.69,-19474.49,-0.0149,0.68,1.2,-47679.46
REC_SUP000054_56,SUP000054,Month_56,1842204.35,1875067.16,-24534.24,-0.0178,0.67,1.21,-51306.01
REC_SUP000054_57,SUP000054,Month_57,1820834.12,1890087.11,-52384.48,-0.038,0.66,1.23,-51245.44
REC_SUP000054_58,SUP000054,Month_58,1805071.61,1875333.74,-50880.27,-0.0389,0.66,1.26,-50925.7
REC_SUP000054_59,SUP000054,Month_59,1774240.99,1745535.9,21955.16,0.0162,0.66,1.27,-50708.64
REC_SUP000054_60,SUP000054,Month_60,1749400.63,1743723.75,3017.4,0.0032,0.66,1.27,-50007.19
REC_SUP000055_01,SUP000055,Month_01,5509172.81,5069345.15,401788.22,0.0798,1.6,0.28,274730.42
REC_SUP000055_02,SUP000055,Month_02,5387384.32,4818607.27,672224.53,0.1056,1.63,0.28,282643.63
REC_SUP000055_03,SUP000055,Month_03,5486760.29,5099813.19,411092.04,0.0705,1.62,0.28,284702.98
REC_SUP000055_04,SUP000055,Month_04,5206980.15,4756758.65,366054.96,0.0865,1.59,0.28,256387.0
REC_SUP000055_05,SUP000055,Month_05,5112810.8,4390766.24,730389.19,0.1412,1.61,0.28,261672.74
REC_SUP000055_06,SUP000055,Month_06,5327573.98,4827511.61,476740.9,0.0939,1.62,0.28,275659.21
REC_SUP000055_07,SUP000055,Month_07,5527460.38,4973833.71,591376.44,0.1002,1.6,0.27,277057.89
REC_SUP000055_08,SUP000055,Month_08,5667407.47,5364324.73,276681.7,0.0535,1.6,0.28,281067.61
REC_SUP000055_09,SUP000055,Month_09,5692122.88,5299027.19,453466.25,0.0691,1.6,0.28,286953.91
REC_SUP000055_10,SUP000055,Month_10,5485281.66,4922967.1,662740.95,0.1025,1.58,0.29,263657.76
REC_SUP000055_11,SUP000055,Month_11,5662669.43,5315532.49,349242.64,0.0613,1.55,0.29,258822.81
REC_SUP000055_12,SUP000055,Month_12,5528087.27,5161244.02,395816.4,0.0664,1.56,0.29,255972.02
REC_SUP000055_13,SUP000055,Month_13,5326144.74,4852154.02,481226.19,0.089,1.54,0.28,241071.51
REC_SUP000055_14,SUP000055,Month_14,5539807.63,5047808.04,424633.15,0.0888,1.54,0.29,250810.63
REC_SUP000055_15,SUP000055,Month_15,5319298.3,4959845.56,307886.76,0.0676,1.52,0.28,232415.44
REC_SUP000055_16,SUP000055,Month_16,5202105.31,4644822.8,635657.68,0.1071,1.55,0.29,239684.13
REC_SUP000055_17,SUP000055,Month_17,5199385.31,4586987.39,610101.82,0.1178,1.54,0.29,232651.54
REC_SUP000055_18,SUP000055,Month_18,5192429.24,4483696.0,734639.16,0.1365,1.54,0.29,234965.4
REC_SUP000055_19,SUP000055,Month_19,5425077.13,5019848.45,346590.18,0.0747,1.57,0.3,257234.45
REC_SUP000055_20,SUP000055,Month_20,5312148.96,4832514.82,501571.21,0.0903,1.54,0.3,238386.58
REC_SUP000055_21,SUP000055,Month_21,5492896.91,4771644.91,620139.68,0.1313,1.56,0.3,258246.89
REC_SUP000055_22,SUP000055,Month_22,5443360.33,4971742.63,509785.72,0.0866,1.57,0.3,260473.35
REC_SUP000055_23,SUP000055,Month_23,5564145.94,5239496.72,370880.33,0.0583,1.58,0.3,268507.97
REC_SUP000055_24,SUP000055,Month_24,5337492.17,4554635.01,823137.47,0.1467,1.59,0.3,264487.58
REC_SUP000055_25,SUP000055,Month_25,5241727.96,4801964.31,515538.34,0.0839,1.62,0.29,269743.08
REC_SUP000055_26,SUP000055,Month_26,5319359.52,4734464.96,531122.22,0.11,1.6,0.29,267828.62
REC_SUP000055_27,SUP000055,Month_27,5200835.8,4786163.08,375917.06,0.0797,1.62,0.29,267065.9
REC_SUP000055_28,SUP000055,Month_28,5156015.88,4704758.2,437251.01,0.0875,1.59,0.3,252237.76
REC_SUP000055_29,SUP000055,Month_29,5069732.11,4691390.15,435647.95,0.0746,1.57,0.29,238748.62
REC_SUP000055_30,SUP000055,Month_30,5241150.92,4772905.99,447073.53,0.0893,1.59,0.29,259288.71
REC_SUP000055_31,SUP000055,Month_31,5281760.36,4638267.51,533267.97,0.1218,1.61,0.29,266835.28
REC_SUP000055_32,SUP000055,Month_32,5485254.85,5095927.6,355673.55,0.071,1.62,0.29,285558.21
REC_SUP000055_33,SUP000055,Month_33,5510448.76,5111348.5,394694.98,0.0724,1.64,0.29,295295.94
REC_SUP000055_34,SUP000055,Month_34,5485951.11,4802780.91,790992.72,0.1245,1.64,0.28,294108.81
REC_SUP000055_35,SUP000055,Month_35,5720448.27,5393168.09,372648.71,0.0572,1.65,0.29,310900.22
REC_SUP000055_36,SUP000055,Month_36,5472825.42,4669378.45,676817.53,0.1468,1.65,0.29,297408.95
REC_SUP000055_37,SUP000055,Month_37,5279610.32,4959871.66,291548.85,0.0606,1.66,0.29,290013.43
REC_SUP000055_38,SUP000055,Month_38,5486609.26,4959034.54,550632.84,0.0962,1.64,0.29,294732.6
REC_SUP000055_39,SUP000055,Month_39,5370103.37,4649836.1,597320.17,0.1341,1.67,0.29,298727.72
REC_SUP000055_40,SUP000055,Month_40,5105705.61,4568877.67,467578.87,0.1051,1.66,0.29,281066.04
REC_SUP000055_41,SUP000055,Month_41,4928053.87,4676384.15,293240.89,0.0511,1.66,0.29,270370.72
REC_SUP000055_42,SUP000055,Month_42,5355803.85,5011317.97,384608.62,0.0643,1.66,0.3,293765.84
REC_SUP000055_43,SUP000055,Month_43,5204441.49,4906891.31,283080.56,0.0572,1.66,0.29,284151.14
REC_SUP000055_44,SUP000055,Month_44,5494407.69,5006955.23,568567.51,0.0887,1.66,0.29,303716.08
REC_SUP000055_45,SUP000055,Month_45,5509717.79,4801856.19,717903.39,0.1285,1.65,0.29,298793.71
REC_SUP000055_46,SUP000055,Month_46,5641687.76,5345152.53,268404.2,0.0526,1.63,0.29,294247.41
REC_SUP000055_47,SUP000055,Month_47,5414963.49,4882401.58,515750.98,0.0984,1.62,0.3,281213.32
REC_SUP000055_48,SUP000055,Month_48,5330651.08,5003569.78,385406.62,0.0614,1.6,0.29,266242.11
REC_SUP000055_49,SUP000055,Month_49,5101779.6,4466661.05,676631.84,0.1245,1.58,0.29,244468.4
REC_SUP000055_50,SUP000055,Month_50,5485107.28,4991433.55,546650.59,0.09,1.55,0.29,250349.98
REC_SUP000055_51,SUP000055,Month_51,5265467.09,4717830.03,510628.18,0.104,1.52,0.29,230323.98
REC_SUP000055_52,SUP000055,Month_52,4996075.85,4599075.56,353466.7,0.0795,1.5,0.29,207419.53
REC_SUP000055_53,SUP000055,Month_53,5032359.47,4771111.74,246554.36,0.0519,1.52,0.3,216630.5
REC_SUP000055_54,SUP000055,Month_54,5069737.48,4536746.48,605249.11,0.1051,1.49,0.3,208812.7
REC_SUP000055_55,SUP000055,Month_55,5329455.18,5037387.53,332926.82,0.0548,1.51,0.3,228054.5
REC_SUP000055_56,SUP000055,Month_56,5395126.26,4722558.26,793253.55,0.1247,1.52,0.3,234589.77
REC_SUP000055_57,SUP000055,Month_57,5461479.63,5181479.0,286289.92,0.0513,1.51,0.29,232209.77
REC_SUP000055_58,SUP000055,Month_58,5336912.03,4930754.0,419022.79,0.0761,1.51,0.3,226863.23
REC_SUP000055_59,SUP000055,Month_59,5468073.67,4906756.86,563872.13,0.1027,1.54,0.3,244580.52
REC_SUP000055_60,SUP000055,Month_60,5390471.83,5090717.51,253080.59,0.0556,1.55,0.3,247825.17
REC_SUP000056_01,SUP000056,Month_01,14990270.9,11591773.45,4061328.61,0.2267,2.4,0.24,1749488.54
REC_SUP000056_02,SUP000056,Month_02,15553354.43,12696112.58,2502802.18,0.1837,2.41,0.24,1827527.32
REC_SUP000056_03,SUP000056,Month_03,16298987.43,12102567.16,3376536.09,0.2575,2.46,0.24,1982029.02
REC_SUP000056_04,SUP000056,Month_04,16208181.76,13409466.11,3329913.47,0.1727,2.5,0.24,2030149.16
REC_SUP000056_05,SUP000056,Month_05,15830836.11,11601807.26,3865266.36,0.2671,2.56,0.24,2057017.94
REC_SUP000056_06,SUP000056,Month_06,15379960.42,11781517.64,3006658.14,0.234,2.61,0.25,2058635.57
REC_SUP000056_07,SUP000056,Month_07,16112570.73,12057330.0,3363052.57,0.2517,2.57,0.24,2113281.65
REC_SUP000056_08,SUP000056,Month_08,16441812.33,12758445.28,3878318.51,0.224,2.57,0.24,2144636.95
REC_SUP000056_09,SUP000056,Month_09,16839899.03,13362301.71,3939180.73,0.2065,2.55,0.25,2169737.83
